Record Length	10000	Points	0.036698	0.0188	
Sample Interval	4e-007	s	0.0366984	0.0188	
Trigger Point	-91744.995535	Samples	0.0366988	0.0188	
			0.0366992	0.0184	
			0.0366996	0.0182	
			0.0367	0.0186	
Source	CH1		0.0367004	0.0186	
Vertical Units	V		0.0367008	0.0188	
Vertical Scale	0.005000		0.0367012	0.0182	
Vertical Offset	-0.009800		0.0367016	0.019	
Horizontal Units	s		0.036702	0.0188	
Horizontal Scale	0.000400		0.0367024	0.0184	
Pt Fmt	Y		0.0367028	0.0188	
Yzero	0.000000		0.0367032	0.0186	
Probe Atten	10.000000		0.0367036	0.0184	
			0.036704	0.019	
Note	TDS 3012 - 2:38:02 PM   5/6/2009		0.0367044	0.0188	
			0.0367048	0.0186	
			0.0367052	0.0186	
			0.0367056	0.0188	
			0.036706	0.019	
			0.0367064	0.0188	
			0.0367068	0.0186	
			0.0367072	0.0184	
			0.0367076	0.019	
			0.036708	0.0188	
			0.0367084	0.0186	
			0.0367088	0.0186	
			0.0367092	0.018	
			0.0367096	0.0188	
			0.03671	0.0186	
			0.0367104	0.0188	
			0.0367108	0.0188	
			0.0367112	0.0176	
			0.0367116	0.0188	
			0.036712	0.019	
			0.0367124	0.0184	
			0.0367128	0.018	
			0.0367132	0.0186	
			0.0367136	0.0188	
			0.036714	0.0182	
			0.0367144	0.0184	
			0.0367148	0.0188	
			0.0367152	0.0184	
			0.0367156	0.0186	
			0.036716	0.018	
			0.0367164	0.019	
			0.0367168	0.0186	
			0.0367172	0.019	
			0.0367176	0.019	
			0.036718	0.0186	
			0.0367184	0.0188	
			0.0367188	0.0186	
			0.0367192	0.0192	
			0.0367196	0.019	
			0.03672	0.0186	
			0.0367204	0.0186	
			0.0367208	0.0186	
			0.0367212	0.0186	
			0.0367216	0.0186	
			0.036722	0.0188	
			0.0367224	0.0184	
			0.0367228	0.0188	
			0.0367232	0.0184	
			0.0367236	0.019	
			0.036724	0.0188	
			0.0367244	0.0188	
			0.0367248	0.0188	
			0.0367252	0.0184	
			0.0367256	0.0186	
			0.036726	0.0184	
			0.0367264	0.0192	
			0.0367268	0.0194	
			0.0367272	0.0186	
			0.0367276	0.0192	
			0.036728	0.018	
			0.0367284	0.0188	
			0.0367288	0.0186	
			0.0367292	0.0186	
			0.0367296	0.0186	
			0.03673	0.0184	
			0.0367304	0.0186	
			0.0367308	0.0188	
			0.0367312	0.0196	
			0.0367316	0.0188	
			0.036732	0.018	
			0.0367324	0.0186	
			0.0367328	0.0184	
			0.0367332	0.0186	
			0.0367336	0.0188	
			0.036734	0.0188	
			0.0367344	0.0188	
			0.0367348	0.0184	
			0.0367352	0.0186	
			0.0367356	0.0184	
			0.036736	0.0184	
			0.0367364	0.0188	
			0.0367368	0.0192	
			0.0367372	0.019	
			0.0367376	0.0188	
			0.036738	0.0186	
			0.0367384	0.0186	
			0.0367388	0.0188	
			0.0367392	0.0188	
			0.0367396	0.019	
			0.03674	0.019	
			0.0367404	0.0188	
			0.0367408	0.0186	
			0.0367412	0.0188	
			0.0367416	0.0188	
			0.036742	0.0182	
			0.0367424	0.0188	
			0.0367428	0.0188	
			0.0367432	0.0184	
			0.0367436	0.019	
			0.036744	0.0186	
			0.0367444	0.0192	
			0.0367448	0.0184	
			0.0367452	0.0188	
			0.0367456	0.0184	
			0.036746	0.0184	
			0.0367464	0.0186	
			0.0367468	0.0188	
			0.0367472	0.0186	
			0.0367476	0.019	
			0.036748	0.0182	
			0.0367484	0.0186	
			0.0367488	0.0188	
			0.0367492	0.019	
			0.0367496	0.019	
			0.03675	0.0188	
			0.0367504	0.0188	
			0.0367508	0.0184	
			0.0367512	0.0192	
			0.0367516	0.0188	
			0.036752	0.0184	
			0.0367524	0.0182	
			0.0367528	0.0186	
			0.0367532	0.0188	
			0.0367536	0.0186	
			0.036754	0.0188	
			0.0367544	0.0192	
			0.0367548	0.0188	
			0.0367552	0.0182	
			0.0367556	0.0184	
			0.036756	0.019	
			0.0367564	0.0188	
			0.0367568	0.0184	
			0.0367572	0.0192	
			0.0367576	0.0188	
			0.036758	0.0186	
			0.0367584	0.019	
			0.0367588	0.0186	
			0.0367592	0.0182	
			0.0367596	0.019	
			0.03676	0.0186	
			0.0367604	0.0188	
			0.0367608	0.0186	
			0.0367612	0.019	
			0.0367616	0.0182	
			0.036762	0.0186	
			0.0367624	0.0184	
			0.0367628	0.0186	
			0.0367632	0.0184	
			0.0367636	0.0188	
			0.036764	0.0186	
			0.0367644	0.0188	
			0.0367648	0.0186	
			0.0367652	0.0186	
			0.0367656	0.0186	
			0.036766	0.0192	
			0.0367664	0.0188	
			0.0367668	0.019	
			0.0367672	0.0188	
			0.0367676	0.0188	
			0.036768	0.0188	
			0.0367684	0.0188	
			0.0367688	0.0186	
			0.0367692	0.018	
			0.0367696	0.0182	
			0.03677	0.0182	
			0.0367704	0.0188	
			0.0367708	0.0188	
			0.0367712	0.0188	
			0.0367716	0.0186	
			0.036772	0.0182	
			0.0367724	0.0188	
			0.0367728	0.0176	
			0.0367732	0.0186	
			0.0367736	0.018	
			0.036774	0.0184	
			0.0367744	0.0188	
			0.0367748	0.0188	
			0.0367752	0.0188	
			0.0367756	0.0188	
			0.036776	0.019	
			0.0367764	0.0192	
			0.0367768	0.0176	
			0.0367772	0.0192	
			0.0367776	0.0184	
			0.036778	0.0186	
			0.0367784	0.0186	
			0.0367788	0.0186	
			0.0367792	0.019	
			0.0367796	0.019	
			0.03678	0.0192	
			0.0367804	0.0188	
			0.0367808	0.0186	
			0.0367812	0.0184	
			0.0367816	0.0186	
			0.036782	0.0198	
			0.0367824	0.0186	
			0.0367828	0.0184	
			0.0367832	0.0186	
